wav	int
900.0	1.2081314117118818
900.02	1.2080973653967733
900.04	1.2080633199353434
900.06	1.2080292753275796
900.08	1.2079952315734703
900.1	1.2079611886730022
900.12	1.207927146626164
900.14	1.2078931054329431
900.16	1.207859065093327
900.18	1.2078250256073033
900.2	1.2077909869748598
900.22	1.207756949195985
900.24	1.207722912270665
900.26	1.2076888761988893
900.28	1.2076548409806447
900.3	1.2076208066159186
900.32	1.2075867731046992
900.34	1.2075527404469744
900.36	1.207518708642731
900.38	1.207484677691958
900.4	1.2074506475946418
900.42	1.207416618350771
900.44	1.2073825899603332
900.46	1.2073485624233156
900.48	1.2073145357397066
900.5	1.207280509909493
900.52	1.2072464849326638
900.54	1.2072124608092054
900.56	1.2071784375391064
900.58	1.2071444151223543
900.6	1.2071103935589365
900.62	1.2070763728488407
900.64	1.2070423529920555
900.66	1.207008333988567
900.68	1.206974315838365
900.7	1.206940298541435
900.72	1.2069062820977667
900.74	1.206872266507346
900.76	1.2068382517701621
900.78	1.2068042378862018
900.8	1.206770224855453
900.82	1.2067362126779042
900.84	1.2067022013535416
900.86	1.2066681908823544
900.88	1.206634181264329
900.9	1.2066001724994542
900.92	1.2065661645877168
900.94	1.2065321575291053
900.96	1.206498151323607
900.98	1.2064641459712098
901.0	1.2064301414719012
901.02	1.2063961378256693
901.04	1.206362135032501
901.06	1.2063281330923847
901.08	1.2062941320053082
901.1	1.206260131771259
901.12	1.2062261323902241
901.14	1.2061921338621922
901.16	1.2061581361871505
901.18	1.206124139365087
901.2	1.2060901433959896
901.22	1.2060561482798453
901.24	1.2060221540166427
901.26	1.2059881606063683
901.28	1.2059541680490111
901.3	1.2059201763445582
901.32	1.205886185492997
901.34	1.2058521954943158
901.36	1.2058182063485021
901.38	1.2057842180555434
901.4	1.2057502306154277
901.42	1.2057162440281424
901.44	1.2056822582936755
901.46	1.2056482734120146
901.48	1.2056142893831472
901.5	1.205580306207062
901.52	1.2055463238837454
901.54	1.2055123424131855
901.56	1.2054783617953704
901.58	1.2054443820302874
901.6	1.2054104031179247
901.62	1.2053764250582693
901.64	1.2053424478513093
901.66	1.2053084714970321
901.68	1.2052744959954262
901.7	1.205240521346479
901.72	1.2052065475501776
901.74	1.2051725746065103
901.76	1.2051386025154647
901.78	1.2051046312770284
901.8	1.2050706608911892
901.82	1.205036691357935
901.84	1.2050027226772528
901.86	1.2049687548491306
901.88	1.204934787873557
901.9	1.2049008217505184
901.92	1.2048668564800036
901.94	1.2048328920619997
901.96	1.2047989284964942
901.98	1.2047649657834758
902.0	1.204731003922931
902.02	1.2046970429148482
902.04	1.2046630827592153
902.06	1.204629123456019
902.08	1.2045951650052484
902.1	1.20456120740689
902.12	1.2045272506609321
902.14	1.2044932947673626
902.16	1.2044593397261685
902.18	1.2044253855373384
902.2	1.2043914322008593
902.22	1.204357479716719
902.24	1.2043235280849056
902.26	1.2042895773054063
902.28	1.2042556273782095
902.3	1.204221678303302
902.32	1.2041877300806723
902.34	1.2041537827103082
902.36	1.2041198361921963
902.38	1.2040858905263259
902.4	1.2040519457126828
902.42	1.2040180017512563
902.44	1.2039840586420336
902.46	1.203950116385002
902.48	1.20391617498015
902.5	1.2038822344274647
902.52	1.203848294726934
902.54	1.2038143558785455
902.56	1.2037804178822873
902.58	1.2037464807381466
902.6	1.2037125444461112
902.62	1.203678609006169
902.64	1.2036446744183078
902.66	1.2036107406825152
902.68	1.2035768077987783
902.7	1.2035428757670863
902.72	1.2035089445874254
902.74	1.2034750142597839
902.76	1.2034410847841497
902.78	1.2034071561605102
902.8	1.2033732283888534
902.82	1.2033393014691667
902.84	1.2033053754014378
902.86	1.2032714501856545
902.88	1.203237525821805
902.9	1.2032036023098764
902.92	1.2031696796498563
902.94	1.2031357578417328
902.96	1.2031018368854935
902.98	1.203067916781126
903.0	1.2030339975286186
903.02	1.203000079127958
903.04	1.202966161579133
903.06	1.2029322448821302
903.08	1.2028983290369382
903.1	1.2028644140435438
903.12	1.2028304999019355
903.14	1.2027965866121013
903.16	1.2027626741740278
903.18	1.2027287625877034
903.2	1.202694851853116
903.22	1.2026609419702525
903.24	1.202627032939102
903.26	1.2025931247596509
903.28	1.2025592174318864
903.3	1.2025253109557985
903.32	1.2024914053313727
903.34	1.202457500558598
903.36	1.2024235966374615
903.38	1.202389693567951
903.4	1.2023557913500547
903.42	1.2023218899837593
903.44	1.202287989469054
903.46	1.2022540898059246
903.48	1.2022201909943608
903.5	1.2021862930343485
903.52	1.2021523959258769
903.54	1.2021184996689327
903.56	1.202084604263504
903.58	1.2020507097095787
903.6	1.2020168160071438
903.62	1.2019829231561878
903.64	1.201949031156698
903.66	1.201915140008663
903.68	1.2018812497120688
903.7	1.2018473602669044
903.72	1.2018134716731568
903.74	1.2017795839308145
903.76	1.2017456970398646
903.78	1.201711811000295
903.8	1.201677925812093
903.82	1.201644041475247
903.84	1.2016101579897445
903.86	1.201576275355573
903.88	1.2015423935727203
903.9	1.2015085126411744
903.92	1.2014746325609222
903.94	1.2014407533319522
903.96	1.201406874954252
903.98	1.2013729974278091
904.0	1.201339120752611
904.02	1.201305244928646
904.04	1.2012713699559014
904.06	1.201237495834365
904.08	1.2012036225640246
904.1	1.2011697501448675
904.12	1.201135878576882
904.14	1.2011020078600554
904.16	1.2010681379943757
904.18	1.2010342689798303
904.2	1.2010004008164072
904.22	1.2009665335040942
904.24	1.2009326670428784
904.26	1.2008988014327477
904.28	1.2008649366736905
904.3	1.200831072765694
904.32	1.2007972097087454
904.34	1.2007633475028332
904.36	1.2007294861479447
904.38	1.200695625644068
904.4	1.2006617659911907
904.42	1.2006279071893
904.44	1.2005940492383842
904.46	1.2005601921384306
904.48	1.2005263358894274
904.5	1.2004924804913615
904.52	1.2004586259442214
904.54	1.2004247722479946
904.56	1.200390919402669
904.58	1.2003570674082313
904.6	1.2003232162646704
904.62	1.2002893659719738
904.64	1.2002555165301287
904.66	1.200221667939123
904.68	1.2001878201989442
904.7	1.2001539733095807
904.72	1.2001201272710194
904.74	1.2000862820832492
904.76	1.2000524377462563
904.78	1.2000185942600297
904.8	1.1999847516245559
904.82	1.1999509098398236
904.84	1.1999170689058203
904.86	1.1998832288225334
904.88	1.1998493895899502
904.9	1.19981555120806
904.92	1.1997817136768487
904.94	1.1997478769963053
904.96	1.1997140411664171
904.98	1.199680206187171
905.0	1.1996463720585562
905.02	1.1996125387805594
905.04	1.1995787063531684
905.06	1.1995448747763713
905.08	1.1995110440501553
905.1	1.1994772141745087
905.12	1.1994433851494186
905.14	1.199409556974873
905.16	1.1993757296508596
905.18	1.1993419031773662
905.2	1.1993080775543807
905.22	1.19927425278189
905.24	1.1992404288598828
905.26	1.199206605788346
905.28	1.1991727835672679
905.3	1.1991389621966357
905.32	1.199105141676438
905.34	1.1990713220066611
905.36	1.199037503187294
905.38	1.1990036852183237
905.4	1.1989698680997378
905.42	1.1989360518315249
905.44	1.1989022364136719
905.46	1.1988684218461665
905.48	1.1988346081289971
905.5	1.1988007952621507
905.52	1.1987669832456154
905.54	1.1987331720793788
905.56	1.198699361763428
905.58	1.198665552297752
905.6	1.1986317436823377
905.62	1.198597935917173
905.64	1.1985641290022453
905.66	1.1985303229375426
905.68	1.1984965177230527
905.7	1.1984627133587629
905.72	1.198428909844661
905.74	1.1983951071807353
905.76	1.1983613053669728
905.78	1.1983275044033614
905.8	1.1982937042898896
905.82	1.1982599050265437
905.84	1.1982261066133122
905.86	1.1981923090501827
905.88	1.198158512337143
905.9	1.198124716474181
905.92	1.198090921461284
905.94	1.1980571272984395
905.96	1.1980233339856359
905.98	1.1979895415228607
906.0	1.197955749910101
906.02	1.1979219591473456
906.04	1.1978881692345813
906.06	1.197854380171796
906.08	1.197820591958978
906.1	1.1977868045961142
906.12	1.1977530180831928
906.14	1.1977192324202013
906.16	1.1976854476071273
906.18	1.1976516636439587
906.2	1.1976178805306832
906.22	1.1975840982672887
906.24	1.197550316853763
906.26	1.1975165362900924
906.28	1.1974827565762665
906.3	1.197448977712272
906.32	1.197415199698097
906.34	1.197381422533729
906.36	1.1973476462191557
906.38	1.1973138707543651
906.4	1.1972800961393442
906.42	1.1972463223740817
906.44	1.1972125494585641
906.46	1.1971787773927804
906.48	1.1971450061767177
906.5	1.1971112358103635
906.52	1.197077466293706
906.54	1.1970436976267322
906.56	1.1970099298094306
906.58	1.1969761628417883
906.6	1.1969423967237938
906.62	1.1969086314554336
906.64	1.1968748670366969
906.66	1.1968411034675699
906.68	1.196807340748041
906.7	1.1967735788780982
906.72	1.1967398178577284
906.74	1.1967060576869204
906.76	1.1966722983656617
906.78	1.1966385398939388
906.8	1.1966047822717403
906.82	1.1965710254990545
906.84	1.1965372695758676
906.86	1.196503514502169
906.88	1.1964697602779453
906.9	1.1964360069031845
906.92	1.1964022543778743
906.94	1.1963685027020023
906.96	1.1963347518755567
906.98	1.1963010018985243
907.0	1.1962672527708937
907.02	1.196233504492652
907.04	1.1961997570637877
907.06	1.1961660104842875
