900.0	1.2492175953612112
900.02	1.2491820938311513
900.04	1.2491465931890209
900.06	1.2491110934348075
900.08	1.249075594568499
900.1	1.2490400965900825
900.12	1.2490045994995456
900.14	1.248969103296875
900.16	1.2489336079820585
900.18	1.2488981135550838
900.2	1.248862620015938
900.22	1.2488271273646083
900.24	1.248791635601082
900.26	1.2487561447253468
900.28	1.2487206547373904
900.3	1.248685165637199
900.32	1.248649677424761
900.34	1.2486141901000638
900.36	1.248578703663094
900.38	1.2485432181138394
900.4	1.2485077334522874
900.42	1.2484722496784257
900.44	1.2484367667922411
900.46	1.2484012847937214
900.48	1.2483658036828538
900.5	1.2483303234596252
900.52	1.2482948441240238
900.54	1.2482593656760366
900.56	1.2482238881156509
900.58	1.2481884114428543
900.6	1.2481529356576337
900.62	1.2481174607599772
900.64	1.248081986749872
900.66	1.2480465136273047
900.68	1.2480110413922636
900.7	1.2479755700447357
900.72	1.247940099584708
900.74	1.2479046300121686
900.76	1.2478691613271042
900.78	1.247833693529503
900.8	1.2477982266193515
900.82	1.2477627605966375
900.84	1.2477272954613485
900.86	1.2476918312134717
900.88	1.2476563678529946
900.9	1.2476209053799039
900.92	1.247585443794188
900.94	1.2475499830958336
900.96	1.2475145232848286
900.98	1.2474790643611595
901.0	1.2474436063248147
901.02	1.2474081491757807
901.04	1.2473726929140458
901.06	1.2473372375395964
901.08	1.2473017830524207
901.1	1.2472663294525053
901.12	1.2472308767398381
901.14	1.2471954249144064
901.16	1.2471599739761972
901.18	1.2471245239251991
901.2	1.2470890747613974
901.22	1.2470536264847814
901.24	1.2470181790953374
901.26	1.246982732593053
901.28	1.2469472869779161
901.3	1.2469118422499135
901.32	1.246876398409032
901.34	1.2468409554552606
901.36	1.2468055133885856
901.38	1.2467700722089945
901.4	1.2467346319164743
901.42	1.2466991925110127
901.44	1.2466637539925978
901.46	1.2466283163612162
901.48	1.2465928796168555
901.5	1.2465574437595026
901.52	1.2465220087891453
901.54	1.2464865747057712
901.56	1.2464511415093673
901.58	1.2464157091999208
901.6	1.2463802777774196
901.62	1.2463448472418508
901.64	1.246309417593202
901.66	1.2462739888314602
901.68	1.2462385609566127
901.7	1.246203133968647
901.72	1.246167707867551
901.74	1.2461322826533117
901.76	1.2460968583259167
901.78	1.2460614348853527
901.8	1.2460260123316076
901.82	1.2459905906646684
901.84	1.2459551698845233
901.86	1.2459197499911587
901.88	1.2458843309845622
901.9	1.245848912864722
901.92	1.2458134956316242
901.94	1.2457780792852573
901.96	1.245742663825608
901.98	1.2457072492526635
902.0	1.245671835566412
902.02	1.2456364227668404
902.04	1.245601010853936
902.06	1.245565599827686
902.08	1.2455301896880784
902.1	1.2454947804351004
902.12	1.2454593720687386
902.14	1.245423964588981
902.16	1.2453885579958155
902.18	1.2453531522892285
902.2	1.2453177474692079
902.22	1.2452823435357407
902.24	1.245246940488815
902.26	1.2452115383284175
902.28	1.2451761370545356
902.3	1.2451407366671572
902.32	1.2451053371662688
902.34	1.2450699385518589
902.36	1.2450345408239136
902.38	1.2449991439824215
902.4	1.244963748027369
902.42	1.244928352958744
902.44	1.2448929587765338
902.46	1.2448575654807261
902.48	1.2448221730713078
902.5	1.2447867815482663
902.52	1.244751390911589
902.54	1.2447160011612635
902.56	1.2446806122972771
902.58	1.2446452243196164
902.6	1.2446098372282701
902.62	1.2445744510232246
902.64	1.2445390657044677
902.66	1.2445036812719865
902.68	1.2444682977257695
902.7	1.2444329150658022
902.72	1.2443975332920734
902.74	1.2443621524045696
902.76	1.244326772403279
902.78	1.244291393288188
902.8	1.2442560150592847
902.82	1.2442206377165563
902.84	1.2441852612599904
902.86	1.2441498856895739
902.88	1.2441145110052945
902.9	1.2440791372071396
902.92	1.244043764295096
902.94	1.244008392269152
902.96	1.2439730211292943
902.98	1.2439376508755104
903.0	1.2439022815077876
903.02	1.2438669130261137
903.04	1.243831545430476
903.06	1.2437961787208616
903.08	1.243760812897258
903.1	1.2437254479596522
903.12	1.2436900839080318
903.14	1.2436547207423847
903.16	1.2436193584626973
903.18	1.2435839970689577
903.2	1.2435486365611537
903.22	1.2435132769392716
903.24	1.2434779182032991
903.26	1.243442560353224
903.28	1.2434072033890333
903.3	1.2433718473107145
903.32	1.2433364921182548
903.34	1.2433011378116414
903.36	1.2432657843908625
903.38	1.243230431855905
903.4	1.2431950802067562
903.42	1.243159729443403
903.44	1.2431243795658338
903.46	1.2430890305740352
903.48	1.2430536824679952
903.5	1.2430183352477004
903.52	1.2429829889131387
903.54	1.2429476434642972
903.56	1.2429122989011638
903.58	1.2428769552237255
903.6	1.2428416124319694
903.62	1.242806270525883
903.64	1.2427709295054543
903.66	1.24273558937067
903.68	1.2427002501215176
903.7	1.2426649117579847
903.72	1.2426295742800582
903.74	1.2425942376877261
903.76	1.2425589019809755
903.78	1.2425235671597943
903.8	1.2424882332241682
903.82	1.242452900174086
903.84	1.242417568009535
903.86	1.2423822367305024
903.88	1.2423469063369752
903.9	1.2423115768289417
903.92	1.242276248206388
903.94	1.2422409204693026
903.96	1.242205593617672
903.98	1.2421702676514847
904.0	1.2421349425707264
904.02	1.242099618375386
904.04	1.2420642950654504
904.06	1.2420289726409066
904.08	1.2419936511017424
904.1	1.2419583304479451
904.12	1.241923010679502
904.14	1.2418876917964006
904.16	1.2418523737986278
904.18	1.2418170566861715
904.2	1.241781740459019
904.22	1.2417464251171575
904.24	1.2417111106605743
904.26	1.2416757970892576
904.28	1.2416404844031932
904.3	1.2416051726023696
904.32	1.241569861686774
904.34	1.241534551656394
