wav	int
900.0	1.1823354756522897
900.02	1.182302710580166
900.04	1.1822699463232589
900.06	1.1822371828815574
900.08	1.1822044202550492
900.1	1.1821716584437219
900.12	1.1821388974475646
900.14	1.182106137266565
900.16	1.1820733779007115
900.18	1.1820406193499922
900.2	1.1820078616143956
900.22	1.1819751046939098
900.24	1.181942348588522
900.26	1.1819095932982224
900.28	1.1818768388229979
900.3	1.1818440851628367
900.32	1.1818113323177273
900.34	1.1817785802876575
900.36	1.1817458290726162
900.38	1.1817130786725913
900.4	1.1816803290875706
900.42	1.1816475803175432
900.44	1.1816148323624962
900.46	1.1815820852224186
900.48	1.1815493388972982
900.5	1.1815165933871234
900.52	1.1814838486918828
900.54	1.1814511048115637
900.56	1.181418361746155
900.58	1.1813856194956447
900.6	1.181352878060021
900.62	1.1813201374392717
900.64	1.181287397633386
900.66	1.1812546586423507
900.68	1.181221920466156
900.7	1.1811891831047878
900.72	1.1811564465582365
900.74	1.181123710826488
900.76	1.1810909759095323
900.78	1.1810582418073574
900.8	1.1810255085199506
900.82	1.1809927760473014
900.84	1.1809600443893966
900.86	1.1809273135462255
900.88	1.1808945835177755
900.9	1.180861854304035
900.92	1.1808291259049928
900.94	1.1807963983206367
900.96	1.1807636715509544
900.98	1.180730945595935
901.0	1.1806982204555663
901.02	1.1806654961298366
901.04	1.1806327726187338
901.06	1.1806000499222462
901.08	1.1805673280403624
901.1	1.1805346069730704
901.12	1.1805018867203578
901.14	1.1804691672822138
901.16	1.1804364486586258
901.18	1.180403730849583
901.2	1.1803710138550723
901.22	1.180338297675083
901.24	1.180305582309603
901.26	1.1802728677586196
901.28	1.1802401540221221
901.3	1.1802074411000987
901.32	1.1801747289925368
901.34	1.1801420176994257
901.36	1.1801093072207527
901.38	1.1800765975565062
901.4	1.1800438887066746
901.42	1.180011180671246
901.44	1.1799784734502088
901.46	1.1799457670435507
901.48	1.17991306145126
901.5	1.1798803566733262
901.52	1.1798476527097352
901.54	1.1798149495604773
901.56	1.1797822472255395
901.58	1.1797495457049108
901.6	1.1797168449985784
901.62	1.1796841451065312
901.64	1.1796514460287573
901.66	1.179618747765245
901.68	1.1795860503159818
901.7	1.179553353680957
901.72	1.1795206578601585
901.74	1.179487962853574
901.76	1.1794552686611919
901.78	1.179422575283001
901.8	1.1793898827189888
901.82	1.1793571909691434
901.84	1.1793245000334538
901.86	1.1792918099119072
901.88	1.1792591206044927
901.9	1.179226432111198
901.92	1.179193744432011
901.94	1.1791610575669214
901.96	1.1791283715159158
901.98	1.179095686278983
902.0	1.179063001856111
902.02	1.1790303182472883
902.04	1.178997635452503
902.06	1.178964953471743
902.08	1.1789322723049973
902.1	1.1788995919522531
902.12	1.1788669124134994
902.14	1.1788342336887243
902.16	1.1788015557779155
902.18	1.1787688786810615
902.2	1.1787362023981505
902.22	1.1787035269291708
902.24	1.1786708522741105
902.26	1.178638178432958
902.28	1.1786055054057012
902.3	1.1785728331923282
