wav	int
900.0	1.1537451117132693
900.02	1.1537140349445794
900.04	1.1536829589258997
900.06	1.1536518836572203
900.08	1.153620809138531
900.1	1.15358973536982
900.12	1.1535586623510772
900.14	1.1535275900822917
900.16	1.1534965185634536
900.18	1.1534654477945512
900.2	1.1534343777755747
900.22	1.1534033085065132
900.24	1.1533722399873554
900.26	1.153341172218092
900.28	1.1533101051987114
900.3	1.1532790389292031
900.32	1.1532479734095562
900.34	1.1532169086397608
900.36	1.1531858446198053
900.38	1.1531547813496807
900.4	1.1531237188293741
900.42	1.1530926570588764
900.44	1.1530615960381765
900.46	1.1530305357672634
900.48	1.1529994762461275
900.5	1.152968417474757
900.52	1.1529373594531418
900.54	1.152906302181271
900.56	1.1528752456591347
900.58	1.1528441898867212
900.6	1.152813134864021
900.62	1.1527820805910218
900.64	1.152751027067715
900.66	1.1527199742940881
900.68	1.152688922270132
900.7	1.1526578709958346
900.72	1.1526268204711867
900.74	1.152595770696176
900.76	1.1525647216707937
900.78	1.1525336733950278
900.8	1.1525026258688678
900.82	1.152471579092304
900.84	1.1524405330653247
900.86	1.15240948778792
900.88	1.1523784432600785
900.9	1.1523473994817899
900.92	1.1523163564530434
900.94	1.1522853141738296
900.96	1.1522542726441356
900.98	1.1522232318639525
901.0	1.1521921918332696
901.02	1.1521611525520754
901.04	1.1521301140203593
901.06	1.152099076238111
901.08	1.15206803920532
901.1	1.1520370029219755
901.12	1.152005967388067
901.14	1.1519749326035833
901.16	1.1519438985685142
901.18	1.1519128652828494
901.2	1.1518818327465776
901.22	1.1518508009596886
901.24	1.1518197699221713
901.26	1.1517887396340154
901.28	1.1517577100952103
901.3	1.1517266813057452
901.32	1.1516956532656089
901.34	1.151664625974792
901.36	1.1516335994332831
901.38	1.1516025736410715
901.4	1.1515715485981468
901.42	1.1515405243044983
901.44	1.1515095007601148
901.46	1.1514784779649867
901.48	1.1514474559191021
901.5	1.151416434622452
901.52	1.151385414075024
901.54	1.1513543942768085
901.56	1.151323375227795
901.58	1.151292356927972
901.6	1.1512613393773297
901.62	1.151230322575857
901.64	1.1511993065235429
901.66	1.1511682912203773
901.68	1.1511372766663495
901.7	1.1511062628614488
901.72	1.1510752498056647
901.74	1.1510442374989862
901.76	1.1510132259414032
901.78	1.1509822151329043
901.8	1.1509512050734796
901.82	1.150920195763118
901.84	1.1508891872018086
901.86	1.1508581793895414
901.88	1.1508271723263055
901.9	1.1507961660120902
901.92	1.1507651604468845
901.94	1.1507341556306785
901.96	1.1507031515634611
901.98	1.150672148245222
902.0	1.1506411456759498
902.02	1.1506101438556346
902.04	1.1505791427842655
902.06	1.1505481424618316
902.08	1.150517142888323
902.1	1.1504861440637282
902.12	1.1504551459880368
902.14	1.1504241486612385
902.16	1.1503931520833222
902.18	1.1503621562542776
902.2	1.1503311611740938
902.22	1.1503001668427602
902.24	1.1502691732602666
902.26	1.150238180426602
902.28	1.1502071883417553
902.3	1.1501761970057163
902.32	1.1501452064184745
902.34	1.1501142165800196
902.36	1.1500832274903396
902.38	1.1500522391494252
902.4	1.1500212515572652
902.42	1.149990264713849
902.44	1.149959278619166
902.46	1.1499282932732051
902.48	1.1498973086759565
902.5	1.1498663248274088
902.52	1.149835341727552
902.54	1.1498043593763747
902.56	1.1497733777738672
902.58	1.149742396920018
902.6	1.1497114168148168
902.62	1.1496804374582528
902.64	1.1496494588503157
902.66	1.1496184809909946
902.68	1.1495875038802787
902.7	1.1495565275181583
902.72	1.1495255519046212
902.74	1.1494945770396576
902.76	1.1494636029232572
902.78	1.1494326295554087
902.8	1.1494016569361019
902.82	1.1493706850653258
902.84	1.14933971394307
902.86	1.1493087435693239
902.88	1.1492777739440763
902.9	1.1492468050673177
902.92	1.149215836939036
902.94	1.1491848695592217
902.96	1.149153902927864
902.98	1.1491229370449514
903.0	1.1490919719104742
903.02	1.1490610075244212
903.04	1.149030043886782
903.06	1.1489990809975459
903.08	1.1489681188567027
903.1	1.1489371574642404
903.12	1.1489061968201502
903.14	1.14887523692442
903.16	1.1488442777770398
903.18	1.1488133193779988
903.2	1.1487823617272863
903.22	1.1487514048248917
903.24	1.1487204486708051
903.26	1.1486894932650142
903.28	1.1486585386075094
903.3	1.1486275846982807
903.32	1.1485966315373162
903.34	1.1485656791246057
903.36	1.1485347274601387
903.38	1.1485037765439046
903.4	1.148472826375892
903.42	1.1484418769560916
903.44	1.148410928284492
903.46	1.1483799803610821
903.48	1.1483490331858524
903.5	1.148318086758791
903.52	1.1482871410798878
903.54	1.1482561961491324
903.56	1.1482252519665144
903.58	1.1481943085320223
903.6	1.1481633658456454
903.62	1.1481324239073738
903.64	1.1481014827171967
903.66	1.1480705422751034
903.68	1.1480396025810828
903.7	1.1480086636351245
903.72	1.1479777254372185
903.74	1.1479467879873535
903.76	1.147915851285519
903.78	1.1478849153317041
903.8	1.1478539801258985
903.82	1.1478230456680911
903.84	1.1477921119582721
903.86	1.14776117899643
903.88	1.147730246782555
903.9	1.1476993153166355
903.92	1.1476683845986613
903.94	1.147637454628622
903.96	1.1476065254065062
903.98	1.1475755969323045
904.0	1.1475446692060052
904.02	1.1475137422275978
904.04	1.1474828159970718
904.06	1.1474518905144169
904.08	1.147420965779622
904.1	1.1473900417926763
904.12	1.1473591185535696
904.14	1.147328196062291
904.16	1.1472972743188303
904.18	1.1472663533231762
904.2	1.1472354330753183
904.22	1.1472045135752467
904.24	1.1471735948229491
904.26	1.147142676818416
904.28	1.147111759561637
904.3	1.147080843052601
904.32	1.1470499272912968
904.34	1.1470190122777146
904.36	1.1469880980118436
904.38	1.146957184493673
904.4	1.1469262717231918
904.42	1.14689535970039
904.44	1.1468644484252568
904.46	1.1468335378977814
904.48	1.1468026281179533
904.5	1.1467717190857616
904.52	1.1467408108011956
904.54	1.1467099032642452
904.56	1.1466789964748996
904.58	1.1466480904331477
904.6	1.1466171851389788
904.62	1.146586280592383
904.64	1.146555376793349
904.66	1.1465244737418663
904.68	1.1464935714379245
904.7	1.1464626698815128
904.72	1.14643176907262
904.74	1.146400869011237
904.76	1.1463699696973515
904.78	1.1463390711309536
904.8	1.1463081733120326
904.82	1.1462772762405777
904.84	1.1462463799165785
904.86	1.146215484340024
904.88	1.1461845895109037
904.9	1.1461536954292073
904.92	1.1461228020949237
904.94	1.1460919095080424
904.96	1.1460610176685528
904.98	1.146030126576444
905.0	1.1459992362317062
905.02	1.1459683466343278
905.04	1.1459374577842985
905.06	1.1459065696816073
905.08	1.1458756823262441
905.1	1.1458447957181985
905.12	1.145813909857459
905.14	1.1457830247440153
905.16	1.1457521403778568
905.18	1.145721256758973
905.2	1.1456903738873532
905.22	1.1456594917629868
905.24	1.1456286103858622
905.26	1.1455977297559703
905.28	1.1455668498732996
905.3	1.1455359707378392
905.32	1.1455050923495798
905.34	1.145474214708509
905.36	1.1454433378146172
905.38	1.145412461667893
905.4	1.145381586268327
905.42	1.1453507116159072
905.44	1.145319837710624
905.46	1.145288964552466
905.48	1.1452580921414228
905.5	1.145227220477484
905.52	1.1451963495606385
905.54	1.1451654793908763
905.56	1.145134609968186
905.58	1.1451037412925578
905.6	1.1450728733639801
905.62	1.1450420061824433
905.64	1.1450111397479357
905.66	1.1449802740604473
905.68	1.1449494091199672
905.7	1.144918544926485
905.72	1.14488768147999
905.74	1.1448568187804709
905.76	1.144825956827918
905.78	1.1447950956223203
905.8	1.1447642351636675
905.82	1.1447333754519482
905.84	1.1447025164871516
905.86	1.1446716582692682
905.88	1.1446408007982862
905.9	1.144609944074196
905.92	1.1445790880969864
905.94	1.1445482328666465
905.96	1.144517378383166
905.98	1.1444865246465343
906.0	1.1444556716567402
906.02	1.144424819413774
906.04	1.1443939679176243
906.06	1.144363117168281
906.08	1.1443322671657334
906.1	1.1443014179099698
906.12	1.144270569400981
906.14	1.1442397216387554
906.16	1.144208874623283
906.18	1.1441780283545526
906.2	1.1441471828325536
906.22	1.144116338057276
906.24	1.1440854940287084
906.26	1.1440546507468403
906.28	1.1440238082116614
906.3	1.1439929664231607
906.32	1.143962125381328
906.34	1.1439312850861518
906.36	1.1439004455376225
906.38	1.1438696067357288
906.4	1.1438387686804603
906.42	1.1438079313718061
906.44	1.1437770948097556
906.46	1.1437462589942984
906.48	1.143715423925424
906.5	1.1436845896031211
906.52	1.1436537560273794
906.54	1.1436229231981887
906.56	1.1435920911155377
906.58	1.143561259779416
906.6	1.1435304291898127
906.62	1.1434995993467179
906.64	1.1434687702501203
906.66	1.1434379419000091
906.68	1.1434071142963742
906.7	1.1433762874392046
906.72	1.1433454613284897
906.74	1.1433146359642195
906.76	1.1432838113463824
906.78	1.143252987474968
906.8	1.1432221643499658
906.82	1.143191341971365
906.84	1.143160520339155
906.86	1.1431296994533258
906.88	1.143098879313866
906.9	1.1430680599207648
906.92	1.1430372412740122
906.94	1.143006423373597
906.96	1.1429756062195093
906.98	1.1429447898117373
907.0	1.1429139741502714
907.02	1.1428831592351003
907.04	1.1428523450662142
907.06	1.142821531643601
907.08	1.1427907189672515
907.1	1.1427599070371546
907.12	1.1427290958532992
907.14	1.142698285415675
907.16	1.1426674757242716
907.18	1.142636666779078
907.2	1.1426058585800836
907.22	1.1425750511272774
907.24	1.1425442444206497
907.26	1.1425134384601892
907.28	1.1424826332458855
907.3	1.1424518287777272
907.32	1.142421025055705
907.34	1.1423902220798068
907.36	1.1423594198500233
907.38	1.1423286183663428
907.4	1.142297817628755
907.42	1.14226701763725
907.44	1.142236218391816
907.46	1.1422054198924427
907.48	1.1421746221391198
907.5	1.1421438251318365
907.52	1.142113028870582
907.54	1.1420822333553458
907.56	1.142051438586117
907.58	1.1420206445628853
907.6	1.14198985128564
907.62	1.1419590587543702
907.64	1.1419282669690658
907.66	1.1418974759297156
907.68	1.1418666856363087
907.7	1.141835896088835
907.72	1.141805107287284
907.74	1.1417743192316445
907.76	1.1417435319219067
907.78	1.1417127453580591
907.8	1.1416819595400913
907.82	1.1416511744679925
907.84	1.1416203901417523
907.86	1.1415896065613602
907.88	1.141558823726805
907.9	1.1415280416380766
907.92	1.1414972602951647
907.94	1.1414664796980576
907.96	1.141435699846745
907.98	1.141404920741217
908.0	1.141374142381462
908.02	1.1413433647674696
908.04	1.1413125878992294
908.06	1.1412818117767307
908.08	1.1412510363999628
908.1	1.1412202617689151
908.12	1.1411894878835767
908.14	1.1411587147439373
908.16	1.1411279423499863
908.18	1.1410971707017121
908.2	1.1410663997991055
908.22	1.1410356296421549
908.24	1.1410048602308502
908.26	1.14097409156518
908.28	1.140943323645134
908.3	1.1409125564707028
908.32	1.1408817900418735
908.34	1.140851024358637
908.36	1.1408202594209822
908.38	1.1407894952288986
908.4	1.1407587317823753
908.42	1.1407279690814018
908.44	1.1406972071259678
908.46	1.1406664459160616
908.48	1.140635685451674
908.5	1.1406049257327928
908.52	1.140574166759409
908.54	1.1405434085315103
908.56	1.1405126510490875
908.58	1.1404818943121287
908.6	1.1404511383206246
908.62	1.1404203830745636
908.64	1.140389628573935
908.66	1.1403588748187286
908.68	1.140328121808934
908.7	1.1402973695445393
908.72	1.1402666180255352
908.74	1.1402358672519108
908.76	1.140205117223655
908.78	1.1401743679407572
908.8	1.1401436194032069
908.82	1.1401128716109938
908.84	1.1400821245641064
908.86	1.1400513782625348
908.88	1.140020632706268
908.9	1.1399898878952954
908.92	1.139959143829607
908.94	1.139928400509191
908.96	1.1398976579340379
908.98	1.139866916104136
909.0	1.1398361750194754
909.02	1.139805434680045
909.04	1.139774695085834
909.06	1.139743956236833
909.08	1.1397132181330298
909.1	1.1396824807744146
909.12	1.1396517441609761
909.14	1.139621008292705
909.16	1.1395902731695893
909.18	1.139559538791619
909.2	1.1395288051587829
909.22	1.139498072271071
909.24	1.139467340128472
909.26	1.1394366087309764
909.28	1.1394058780785723
909.3	1.1393751481712493
909.32	1.1393444190089976
909.34	1.1393136905918053
909.36	1.1392829629196632
909.38	1.139252235992559
909.4	1.1392215098104836
909.42	1.1391907843734252
909.44	1.1391600596813738
909.46	1.1391293357343186
909.48	1.1390986125322486
909.5	1.1390678900751539
909.52	1.1390371683630236
909.54	1.1390064473958463
909.56	1.1389757271736118
909.58	1.1389450076963104
909.6	1.13891428896393
909.62	1.1388835709764609
909.64	1.1388528537338918
909.66	1.1388221372362128
909.68	1.1387914214834125
909.7	1.1387607064754808
909.72	1.138729992212407
909.74	1.1386992786941803
909.76	1.13866856592079
909.78	1.138637853892225
909.8	1.138607142608476
909.82	1.138576432069531
909.84	1.1385457222753803
909.86	1.1385150132260122
