wav	int
900.0	1.1852662429791727
900.02	1.1852334330098009
900.04	1.185200623848862
900.06	1.1851678154963452
900.08	1.1851350079522391
900.1	1.1851022012165315
900.12	1.185069395289211
900.14	1.1850365901702666
900.16	1.1850037858596865
900.18	1.1849709823574586
900.2	1.1849381796635723
900.22	1.1849053777780154
900.24	1.184872576700776
900.26	1.184839776431844
900.28	1.1848069769712066
900.3	1.1847741783188528
900.32	1.1847413804747704
900.34	1.184708583438949
900.36	1.184675787211376
900.38	1.1846429917920407
900.4	1.1846101971809306
900.42	1.1845774033780352
900.44	1.1845446103833424
900.46	1.1845118181968404
900.48	1.1844790268185181
900.5	1.1844462362483639
900.52	1.1844134464863665
900.54	1.1843806575325138
900.56	1.1843478693867946
900.58	1.1843150820491972
900.6	1.1842822955197105
900.62	1.1842495097983219
900.64	1.1842167248850215
900.66	1.184183940779796
900.68	1.1841511574826356
900.7	1.1841183749935273
900.72	1.1840855933124605
900.74	1.1840528124394227
900.76	1.1840200323744035
900.78	1.1839872531173907
900.8	1.1839544746683723
900.82	1.1839216970273385
900.84	1.183888920194276
900.86	1.183856144169174
900.88	1.1838233689520208
900.9	1.1837905945428047
900.92	1.1837578209415143
900.94	1.1837250481481383
900.96	1.183692276162665
900.98	1.1836595049850827
901.0	1.1836267346153804
901.02	1.183593965053546
901.04	1.1835611962995678
901.06	1.1835284283534346
901.08	1.1834956612151353
901.1	1.1834628948846575
901.12	1.1834301293619902
901.14	1.1833973646471219
901.16	1.1833646007400407
901.18	1.1833318376407354
901.2	1.1832990753491943
901.22	1.183266313865406
901.24	1.1832335531893587
901.26	1.183200793321041
901.28	1.1831680342604414
901.3	1.1831352760075484
901.32	1.18310251856235
901.34	1.1830697619248358
901.36	1.183037006094993
901.38	1.1830042510728105
901.4	1.1829714968582774
901.42	1.1829387434513812
901.44	1.1829059908521107
901.46	1.1828732390604546
901.48	1.182840488076401
901.5	1.1828077378999389
901.52	1.182774988531056
901.54	1.1827422399697414
901.56	1.182709492215983
901.58	1.18267674526977
901.6	1.1826439991310906
901.62	1.182611253799933
901.64	1.1825785092762855
901.66	1.1825457655601368
901.68	1.1825130226514757
901.7	1.1824802805502903
901.72	1.1824475392565692
901.74	1.1824147987703006
901.76	1.1823820590914735
901.78	1.1823493202200759
901.8	1.1823165821560964
901.82	1.1822838448995234
901.84	1.182251108450345
901.86	1.1822183728085502
901.88	1.1821856379741278
901.9	1.1821529039470653
901.92	1.182120170727352
901.94	1.182087438314976
901.96	1.1820547067099256
901.98	1.18202197591219
902.0	1.1819892459217562
902.02	1.1819565167386141
902.04	1.1819237883627514
902.06	1.1818910607941566
902.08	1.1818583340328193
902.1	1.181825608078726
902.12	1.1817928829318665
902.14	1.181760158592229
902.16	1.1817274350598017
902.18	1.1816947123345733
902.2	1.1816619904165329
902.22	1.1816292693056671
902.24	1.1815965490019662
902.26	1.1815638295054183
902.28	1.1815311108160111
902.3	1.1814983929337335
902.32	1.1814656758585738
902.34	1.1814329595905213
902.36	1.1814002441295635
902.38	1.1813675294756893
902.4	1.181334815628887
902.42	1.1813021025891448
902.44	1.1812693903564517
902.46	1.181236678930796
902.48	1.1812039683121658
902.5	1.18117125850055
902.52	1.1811385494959374
902.54	1.181105841298315
902.56	1.181073133907673
902.58	1.1810404273239987
902.6	1.1810077215472812
902.62	1.1809750165775086
902.64	1.1809423124146694
902.66	1.1809096090587523
902.68	1.1808769065097455
902.7	1.1808442047676377
902.72	1.1808115038324172
902.74	1.1807788037040723
902.76	1.1807461043825918
902.78	1.180713405867964
902.8	1.1806807081601771
902.82	1.1806480112592204
902.84	1.1806153151650813
902.86	1.1805826198777494
902.88	1.180549925397212
902.9	1.180517231723458
902.92	1.1804845388564762
902.94	1.1804518467962546
902.96	1.180419155542782
902.98	1.1803864650960467
903.0	1.1803537754560378
903.02	1.1803210866227423
903.04	1.1802883985961499
903.06	1.1802557113762486
903.08	1.1802230249630268
903.1	1.1801903393564732
903.12	1.1801576545565762
903.14	1.1801249705633243
903.16	1.1800922873767057
903.18	1.1800596049967094
903.2	1.1800269234233232
903.22	1.179994242656536
903.24	1.179961562696336
903.26	1.1799288835427122
903.28	1.1798962051956519
903.3	1.179863527655145
903.32	1.179830850921179
903.34	1.1797981749937425
903.36	1.1797654998728242
903.38	1.1797328255584127
903.4	1.1797001520504962
903.42	1.1796674793490634
903.44	1.179634807454102
903.46	1.1796021363656013
903.48	1.1795694660835498
903.5	1.179536796607935
903.52	1.1795041279387464
903.54	1.179471460075972
903.56	1.1794387930196004
903.58	1.17940612676962
903.6	1.179373461326019
903.62	1.1793407966887863
903.64	1.1793081328579098
903.66	1.1792754698333792
903.68	1.1792428076151815
903.7	1.1792101462033058
903.72	1.1791774855977408
903.74	1.179144825798474
903.76	1.1791121668054954
903.78	1.1790795086187922
903.8	1.179046851238353
903.82	1.1790141946641668
903.84	1.1789815388962217
903.86	1.1789488839345064
903.88	1.1789162297790095
903.9	1.1788835764297187
903.92	1.1788509238866232
903.94	1.1788182721497111
903.96	1.1787856212189707
903.98	1.1787529710943911
904.0	1.1787203217759603
904.02	1.178687673263667
904.04	1.1786550255574992
904.06	1.1786223786574457
904.08	1.178589732563495
904.1	1.1785570872756357
904.12	1.178524442793856
904.14	1.178491799118144
904.16	1.1784591562484894
904.18	1.1784265141848793
904.2	1.178393872927303
904.22	1.1783612324757484
904.24	1.178328592830204
904.26	1.178295953990659
904.28	1.178263315957101
904.3	1.1782306787295194
904.32	1.1781980423079013
904.34	1.1781654066922362
904.36	1.1781327718825123
904.38	1.178100137878718
904.4	1.1780675046808422
904.42	1.1780348722888727
904.44	1.1780022407027981
904.46	1.1779696099226076
904.48	1.1779369799482888
904.5	1.17790435077983
904.52	1.1778717224172206
904.54	1.177839094860448
904.56	1.177806468109502
904.58	1.17777384216437
904.6	1.1777412170250403
904.62	1.1777085926915023
904.64	1.1776759691637442
904.66	1.1776433464417535
904.68	1.1776107245255198
904.7	1.1775781034150312
904.72	1.177545483110276
904.74	1.1775128636112429
904.76	1.17748024491792
904.78	1.1774476270302965
904.8	1.1774150099483598
904.82	1.177382393672099
904.84	1.177349778201503
904.86	1.1773171635365591
904.88	1.1772845496772566
904.9	1.1772519366235839
904.92	1.1772193243755293
904.94	1.177186712933081
904.96	1.1771541022962284
904.98	1.177121492464959
905.0	1.1770888834392617
905.02	1.1770562752191247
905.04	1.1770236678045367
905.06	1.1769910611954857
905.08	1.176958455391961
905.1	1.1769258503939506
905.12	1.1768932462014425
905.14	1.1768606428144261
905.16	1.1768280402328888
905.18	1.1767954384568202
905.2	1.176762837486208
905.22	1.176730237321041
905.24	1.1766976379613072
905.26	1.1766650394069957
905.28	1.1766324416580947
905.3	1.1765998447145922
905.32	1.1765672485764778
905.34	1.1765346532437384
905.36	1.1765020587163637
905.38	1.1764694649943417
905.4	1.1764368720776608
905.42	1.17640427996631
905.44	1.176371688660277
905.46	1.1763390981595507
905.48	1.1763065084641193
905.5	1.1762739195739718
905.52	1.176241331489096
905.54	1.1762087442094806
905.56	1.1761761577351142
905.58	1.1761435720659852
905.6	1.176110987202082
905.62	1.1760784031433937
905.64	1.1760458198899073
905.66	1.1760132374416128
905.68	1.1759806557984975
905.7	1.1759480749605502
905.72	1.1759154949277602
905.74	1.1758829157001147
905.76	1.175850337277603
905.78	1.1758177596602133
905.8	1.1757851828479342
905.82	1.1757526068407533
905.84	1.1757200316386605
905.86	1.1756874572416434
905.88	1.1756548836496903
905.9	1.1756223108627903
905.92	1.1755897388809318
905.94	1.1755571677041026
905.96	1.1755245973322912
905.98	1.175492027765487
906.0	1.1754594590036773
906.02	1.175426891046852
906.04	1.1753943238949978
906.06	1.1753617575481048
906.08	1.1753291920061606
906.1	1.1752966272691534
906.12	1.1752640633370723
906.14	1.1752315002099054
906.16	1.1751989378876413
906.18	1.1751663763702684
906.2	1.1751338156577757
906.22	1.1751012557501506
906.24	1.1750686966473824
906.26	1.175036138349459
906.28	1.1750035808563695
906.3	1.1749710241681015
906.32	1.1749384682846442
906.34	1.174905913205986
906.36	1.174873358932115
906.38	1.1748408054630202
906.4	1.1748082527986894
906.42	1.1747757009391113
906.44	1.1747431498842746
906.46	1.1747105996341676
906.48	1.1746780501887788
906.5	1.1746455015480965
906.52	1.1746129537121095
906.54	1.1745804066808057
906.56	1.1745478604541741
906.58	1.174515315032203
906.6	1.174482770414881
906.62	1.1744502266021963
906.64	1.1744176835941373
906.66	1.174385141390693
906.68	1.1743525999918507
906.7	1.1743200593976004
906.72	1.1742875196079294
906.74	1.1742549806228268
906.76	1.174222442442281
906.78	1.1741899050662798
906.8	1.1741573684948123
906.82	1.1741248327278673
906.84	1.1740922977654318
906.86	1.174059763607496
906.88	1.1740272302540475
906.9	1.1739946977050746
906.92	1.1739621659605664
906.94	1.1739296350205106
906.96	1.1738971048848965
906.98	1.1738645755537118
907.0	1.1738320470269454
907.02	1.1737995193045851
907.04	1.1737669923866207
907.06	1.1737344662730396
907.08	1.1737019409638303
907.1	1.1736694164589818
907.12	1.173636892758482
907.14	1.1736043698623198
907.16	1.1735718477704833
907.18	1.1735393264829614
907.2	1.1735068059997418
907.22	1.1734742863208136
907.24	1.1734417674461655
907.26	1.1734092493757853
907.28	1.1733767321096615
907.3	1.1733442156477831
907.32	1.1733116999901387
907.34	1.1732791851367155
907.36	1.1732466710875034
907.38	1.1732141578424895
907.4	1.173181645401664
907.42	1.173149133765014
907.44	1.1731166229325278
907.46	1.173084112904195
907.48	1.1730516036800032
907.5	1.1730190952599413
907.52	1.1729865876439973
907.54	1.1729540808321601
907.56	1.172921574824418
907.58	1.1728890696207595
907.6	1.172856565221173
907.62	1.1728240616256471
907.64	1.17279155883417
907.66	1.1727590568467303
907.68	1.1727265556633166
907.7	1.1726940552839171
907.72	1.1726615557085205
907.74	1.1726290569371152
907.76	1.17259655896969
907.78	1.1725640618062325
907.8	1.1725315654467319
907.82	1.172499069891176
907.84	1.1724665751395538
907.86	1.1724340811918537
907.88	1.1724015880480638
907.9	1.1723690957081738
907.92	1.1723366041721703
907.94	1.1723041134400431
907.96	1.17227162351178
907.98	1.1722391343873702
908.0	1.1722066460668012
908.02	1.1721741585500618
908.04	1.172141671837141
908.06	1.1721091859280266
908.08	1.1720767008227075
908.1	1.1720442165211722
908.12	1.1720117330234083
908.14	1.171979250329405
908.16	1.1719467684391511
908.18	1.1719142873526345
908.2	1.1718818070698438
908.22	1.171849327590767
908.24	1.1718168489153937
908.26	1.1717843710437108
908.28	1.1717518939757083
908.3	1.1717194177113746
908.32	1.1716869422506964
908.34	1.1716544675936638
908.36	1.1716219937402645
908.38	1.1715895206904874
908.4	1.1715570484443212
908.42	1.1715245770017535
908.44	1.1714921063627735
908.46	1.171459636527369
908.48	1.1714271674955294
908.5	1.1713946992672424
908.52	1.1713622318424963
908.54	1.1713297652212804
908.56	1.1712972994035828
908.58	1.1712648343893912
908.6	1.1712323701786953
908.62	1.1711999067714827
908.64	1.1711674441677424
908.66	1.1711349823674622
908.68	1.1711025213706316
908.7	1.1710700611772378
908.72	1.1710376017872701
908.74	1.1710051432007171
908.76	1.1709726854175666
908.78	1.1709402284378077
908.8	1.170907772261428
908.82	1.1708753168884172
908.84	1.1708428623187623
908.86	1.1708104085524529
908.88	1.1707779555894773
908.9	1.170745503429823
908.92	1.1707130520734803
908.94	1.170680601520436
908.96	1.1706481517706793
908.98	1.1706157028241984
909.0	1.1705832546809816
909.02	1.1705508073410178
909.04	1.1705183608042955
909.06	1.170485915070803
909.08	1.170453470140528
909.1	1.1704210260134602
909.12	1.1703885826895875
909.14	1.1703561401688989
909.16	1.1703236984513814
909.18	1.170291257537025
909.2	1.1702588174258173
909.22	1.1702263781177473
909.24	1.1701939396128032
909.26	1.170161501910973
909.28	1.170129065012246
909.3	1.1700966289166104
909.32	1.1700641936240548
909.34	1.1700317591345668
909.36	1.1699993254481358
909.38	1.1699668925647502
909.4	1.1699344604843975
909.42	1.1699020292070674
909.44	1.1698695987327477
909.46	1.1698371690614269
909.48	1.1698047401930936
909.5	1.1697723121277364
909.52	1.1697398848653435
909.54	1.169707458405903
909.56	1.169675032749404
909.58	1.169642607895835
909.6	1.1696101838451842
909.62	1.16957776059744
909.64	1.1695453381525907
909.66	1.169512916510625
909.68	1.1694804956715321
909.7	1.1694480756352987
909.72	1.1694156564019151
909.74	1.1693832379713684
909.76	1.1693508203436482
909.78	1.1693184035187418
909.8	1.1692859874966388
909.82	1.1692535722773265
909.84	1.1692211578607945
909.86	1.1691887442470303
909.88	1.169156331436023
909.9	1.1691239194277607
909.92	1.1690915082222322
909.94	1.1690590978194257
909.96	1.1690266882193296
909.98	1.168994279421933
910.0	1.1689618714272232
910.02	1.1689294642351895
910.04	1.1688970578458207
910.06	1.1688646522591042
910.08	1.1688322474750292
910.1	1.1687998434935838
910.12	1.1687674403147568
910.14	1.1687350379385362
910.16	1.168702636364911
910.18	1.1686702355938692
910.2	1.1686378356253997
910.22	1.1686054364594907
910.24	1.1685730380961308
910.26	1.168540640535308
910.28	1.1685082437770118
910.3	1.1684758478212294
910.32	1.1684434526679497
910.34	1.168411058317162
910.36	1.1683786647688532
910.38	1.1683462720230138
910.4	1.1683138800796302
910.42	1.1682814889386919
910.44	1.1682490986001872
910.46	1.1682167090641047
910.48	1.168184320330433
910.5	1.1681519323991596
910.52	1.1681195452702744
910.54	1.168087158943765
910.56	1.1680547734196198
910.58	1.1680223886978274
910.6	1.167990004778376
910.62	1.1679576216612548
910.64	1.1679252393464519
910.66	1.1678928578339558
910.68	1.1678604771237544
910.7	1.1678280972158368
910.72	1.167795718110191
910.74	1.1677633398068066
910.76	1.1677309623056706
910.78	1.1676985856067725
910.8	1.1676662097100998
910.82	1.1676338346156416
910.84	1.1676014603233864
910.86	1.1675690868333226
910.88	1.1675367141454385
910.9	1.1675043422597229
910.92	1.1674719711761634
910.94	1.1674396008947492
910.96	1.167407231415469
910.98	1.1673748627383107
911.0	1.167342494863263
911.02	1.167310127790314
911.04	1.1672777615194527
911.06	1.1672453960506677
911.08	1.1672130313839466
911.1	1.1671806675192786
911.12	1.1671483044566517
911.14	1.1671159421960549
911.16	1.1670835807374762
911.18	1.167051220080904
911.2	1.1670188602263274
911.22	1.1669865011737344
911.24	1.1669541429231132
911.26	1.1669217854744525
911.28	1.1668894288277407
911.3	1.1668570729829668
911.32	1.1668247179401188
911.34	1.1667923636991853
911.36	1.1667600102601545
911.38	1.1667276576230148
911.4	1.166695305787755
911.42	1.1666629547543637
911.44	1.1666306045228292
911.46	1.1665982550931395
911.48	1.1665659064652836
911.5	1.1665335586392493
911.52	1.1665012116150264
911.54	1.166468865392602
911.56	1.1664365199719653
911.58	1.1664041753531047
911.6	1.1663718315360083
911.62	1.1663394885206646
911.64	1.1663071463070624
911.66	1.1662748048951899
911.68	1.1662424642850358
911.7	1.1662101244765886
911.72	1.1661777854698363
911.74	1.1661454472647674
911.76	1.166113109861371
911.78	1.166080773259635
911.8	1.1660484374595483
911.82	1.1660161024610987
911.84	1.1659837682642753
911.86	1.1659514348690663
911.88	1.1659191022754598
911.9	1.165886770483445
911.92	1.16585443949301
911.94	1.1658221093041434
911.96	1.1657897799168333
911.98	1.1657574513310682
912.0	1.1657251235468373
912.02	1.165692796564128
912.04	1.1656604703829294
912.06	1.1656281450032298
912.08	1.1655958204250179
912.1	1.1655634966482817
912.12	1.1655311736730098
912.14	1.1654988514991913
912.16	1.165466530126814
912.18	1.1654342095558663
912.2	1.1654018897863367
912.22	1.1653695708182141
912.24	1.165337252651487
912.26	1.165304935286143
912.28	1.1652726187221711
912.3	1.16524030295956
912.32	1.1652079879982977
912.34	1.1651756738383734
912.36	1.165143360479775
912.38	1.1651110479224907
912.4	1.1650787361665094
912.42	1.1650464252118191
912.44	1.1650141150584092
912.46	1.1649818057062673
912.48	1.1649494971553822
912.5	1.1649171894057422
912.52	1.164884882457336
912.54	1.1648525763101518
912.56	1.1648202709641782
912.58	1.1647879664194036
912.6	1.1647556626758166
912.62	1.1647233597334052
912.64	1.1646910575921587
912.66	1.164658756252065
912.68	1.1646264557131125
912.7	1.16459415597529
912.72	1.1645618570385856
912.74	1.164529558902988
912.76	1.1644972615684854
912.78	1.1644649650350665
912.8	1.1644326693027203
912.82	1.1644003743714342
912.84	1.164368080241197
912.86	1.1643357869119975
912.88	1.1643034943838237
912.9	1.1642712026566648
912.92	1.1642389117305088
912.94	1.164206621605344
912.96	1.1641743322811593
912.98	1.164142043757942
913.0	1.164109756035682
913.02	1.1640774691143676
913.04	1.1640451829939864
913.06	1.1640128976745274
913.08	1.163980613155979
913.1	1.1639483294383295
913.12	1.1639160465215679
913.14	1.1638837644056823
913.16	1.1638514830906603
913.18	1.1638192025764922
913.2	1.1637869228631645
913.22	1.1637546439506672
913.24	1.1637223658389884
913.26	1.1636900885281156
913.28	1.163657812018039
913.3	1.1636255363087455
913.32	1.1635932614002245
913.34	1.1635609872924633
913.36	1.1635287139854515
913.38	1.163496441479177
913.4	1.1634641697736292
913.42	1.1634318988687953
913.44	1.1633996287646649
913.46	1.1633673594612248
913.48	1.1633350909584652
913.5	1.1633028232563742
913.52	1.1632705563549393
913.54	1.16323829025415
913.56	1.1632060249539942
913.58	1.163173760454461
913.6	1.163141496755538
913.62	1.1631092338572142
913.64	1.1630769717594776
913.66	1.163044710462317
913.68	1.1630124499657213
913.7	1.1629801902696781
913.72	1.1629479313741764
913.74	1.1629156732792048
913.76	1.162883415984751
913.78	1.1628511594908042
913.8	1.1628189037973526
913.82	1.1627866489043845
913.84	1.162754394811889
913.86	1.1627221415198536
913.88	1.1626898890282675
913.9	1.162657637337119
913.92	1.162625386446396
913.94	1.162593136356088
913.96	1.162560887066183
913.98	1.1625286385766689
914.0	1.162496390887535
914.02	1.1624641439987693
914.04	1.1624318979103603
914.06	1.1623996526222966
914.08	1.1623674081345665
914.1	1.1623351644471582
914.12	1.1623029215600613
914.14	1.162270679473263
914.16	1.1622384381867525
914.18	1.1622061977005178
914.2	1.1621739580145476
914.22	1.16214171912883
914.24	1.162109481043354
914.26	1.1620772437581082
914.28	1.1620450072730804
914.3	1.1620127715882593
914.32	1.1619805367036333
914.34	1.1619483026191912
914.36	1.1619160693349209
914.38	1.1618838368508118
914.4	1.1618516051668517
914.42	1.161819374283029
914.44	1.1617871441993317
914.46	1.1617549149157496
914.48	1.16172268643227
914.5	1.161690458748882
914.52	1.1616582318655742
914.54	1.1616260057823342
914.56	1.161593780499151
914.58	1.161561556016013
914.6	1.161529332332909
914.62	1.161497109449827
914.64	1.1614648873667557
914.66	1.1614326660836831
914.68	1.1614004456005984
914.7	1.1613682259174898
914.72	1.1613360070343453
914.74	1.161303788951154
914.76	1.1612715716679038
914.78	1.161239355184584
914.8	1.1612071395011818
914.82	1.1611749246176868
914.84	1.161142710534087
914.86	1.161110497250371
914.88	1.1610782847665269
914.9	1.1610460730825434
914.92	1.1610138621984094
914.94	1.1609816521141123
914.96	1.1609494428296416
914.98	1.1609172343449856
915.0	1.160885026660132
915.02	1.1608528197750705
915.04	1.1608206136897885
915.06	1.1607884084042743
915.08	1.1607562039185175
915.1	1.160724000232506
915.12	1.1606917973462276
915.14	1.160659595259672
915.16	1.1606273939728262
915.18	1.1605951934856804
915.2	1.160562993798222
915.22	1.160530794910439
915.24	1.160498596822321
915.26	1.1604663995338558
915.28	1.160434203045032
915.3	1.1604020073558383
915.32	1.1603698124662627
915.34	1.160337618376294
915.36	1.1603054250859204
915.38	1.1602732325951302
915.4	1.1602410409039126
915.42	1.1602088500122556
915.44	1.1601766599201477
915.46	1.1601444706275768
915.48	1.1601122821345324
915.5	1.1600800944410026
915.52	1.1600479075469752
915.54	1.16001572145244
915.56	1.159983536157384
915.58	1.1599513516617967
915.6	1.1599191679656662
915.62	1.1598869850689812
915.64	1.1598548029717293
915.66	1.1598226216738996
915.68	1.1597904411754807
915.7	1.159758261476461
915.72	1.1597260825768287
915.74	1.1596939044765726
915.76	1.159661727175681
915.78	1.1596295506741423
915.8	1.159597374971945
915.82	1.1595652000690773
915.84	1.159533025965528
915.86	1.1595008526612862
915.88	1.1594686801563385
915.9	1.1594365084506755
915.92	1.1594043375442842
915.94	1.1593721674371538
915.96	1.1593399981292725
915.98	1.1593078296206283
916.0	1.1592756619112101
916.02	1.1592434950010069
916.04	1.1592113288900063
916.06	1.1591791635781972
916.08	1.1591469990655683
916.1	1.1591148353521072
916.12	1.1590826724378032
916.14	1.1590505103226445
916.16	1.1590183490066195
916.18	1.1589861884897164
916.2	1.1589540287719247
916.22	1.1589218698532313
916.24	1.1588897117336256
916.26	1.1588575544130963
916.28	1.1588253978916312
916.3	1.1587932421692193
916.32	1.1587610872458483
916.34	1.1587289331215078
916.36	1.1586967797961853
916.38	1.1586646272698697
916.4	1.158632475542549
916.42	1.1586003246142123
916.44	1.1585681744848482
916.46	1.158536025154444
916.48	1.1585038766229896
916.5	1.1584717288904725
916.52	1.1584395819568813
916.54	1.1584074358222043
916.56	1.1583752904864306
916.58	1.1583431459495488
916.6	1.1583110022115461
916.62	1.158278859272412
916.64	1.1582467171321353
916.66	1.1582145757907032
916.68	1.158182435248105
916.7	1.1581502955043288
916.72	1.1581181565593635
916.74	1.1580860184131971
916.76	1.1580538810658185
916.78	1.158021744517216
916.8	1.157989608767378
916.82	1.1579574738162925
916.84	1.1579253396639488
916.86	1.1578932063103353
916.88	1.1578610737554396
916.9	1.1578289419992511
916.92	1.1577968110417576
916.94	1.1577646808829474
916.96	1.1577325515228103
916.98	1.1577004229613335
917.0	1.1576682951985058
917.02	1.1576361682343155
917.04	1.1576040420687514
917.06	1.1575719167018017
917.08	1.1575397921334554
917.1	1.1575076683637
917.12	1.1574755453925247
917.14	1.1574434232199178
917.16	1.1574113018458678
917.18	1.1573791812703627
917.2	1.1573470614933918
917.22	1.157314942514943
917.24	1.1572828243350044
917.26	1.1572507069535654
917.28	1.1572185903706138
917.3	1.1571864745861387
917.32	1.1571543596001272
917.34	1.1571222454125691
917.36	1.1570901320234528
917.38	1.1570580194327662
917.4	1.1570259076404978
917.42	1.1569937966466364
917.44	1.1569616864511703
917.46	1.1569295770540877
917.48	1.1568974684553772
917.5	1.1568653606550279
917.52	1.1568332536530272
917.54	1.1568011474493645
917.56	1.1567690420440275
917.58	1.156736937437005
917.6	1.1567048336282855
917.62	1.156672730617858
917.64	1.1566406284057096
917.66	1.1566085269918303
917.68	1.1565764263762073
917.7	1.1565443265588295
917.72	1.1565122275396862
917.74	1.1564801293187645
917.76	1.1564480318960537
917.78	1.1564159352715417
917.8	1.156383839445218
917.82	1.1563517444170697
917.84	1.1563196501870856
917.86	1.1562875567552553
917.88	1.156255464121566
917.9	1.156223372286007
917.92	1.156191281248566
917.94	1.1561591910092321
917.96	1.1561271015679933
917.98	1.156095012924838
918.0	1.1560629250797554
918.02	1.156030838032733
918.04	1.1559987517837604
918.06	1.1559666663328247
918.08	1.1559345816799151
918.1	1.1559024978250207
918.12	1.1558704147681285
918.14	1.155838332509228
918.16	1.1558062510483078
918.18	1.1557741703853555
918.2	1.1557420905203601
918.22	1.1557100114533103
918.24	1.1556779331841944
918.26	1.1556458557130003
918.28	1.1556137790397167
918.3	1.1555817031643327
918.32	1.155549628086836
918.34	1.1555175538072158
918.36	1.1554854803254595
918.38	1.1554534076415568
918.4	1.1554213357554952
918.42	1.1553892646672632
918.44	1.1553571943768501
918.46	1.1553251248842438
918.48	1.1552930561894328
918.5	1.1552609882924056
918.52	1.1552289211931506
918.54	1.1551968548916558
