wav	int
900.0	1.2172182482751206
900.02	1.2171839452063806
900.04	1.217149642988921
900.06	1.2171153416227305
900.08	1.2170810411077972
900.1	1.2170467414441084
900.12	1.2170124426316524
900.14	1.2169781446704169
900.16	1.21694384756039
900.18	1.2169095513015598
900.2	1.2168752558939138
900.22	1.2168409613374407
900.24	1.2168066676321272
900.26	1.2167723747779629
900.28	1.2167380827749348
900.3	1.2167037916230303
900.32	1.216669501322238
900.34	1.2166352118725459
900.36	1.2166009232739416
900.38	1.2165666355264138
900.4	1.2165323486299493
900.42	1.2164980625845372
900.44	1.2164637773901643
900.46	1.2164294930468194
900.48	1.21639520955449
900.5	1.2163609269131643
900.52	1.21632664512283
900.54	1.2162923641834753
900.56	1.2162580840950883
900.58	1.2162238048576561
900.6	1.2161895264711677
900.62	1.2161552489356098
900.64	1.2161209722509716
900.66	1.2160866964172405
900.68	1.2160524214344046
900.7	1.2160181473024512
900.72	1.215983874021369
900.74	1.2159496015911455
900.76	1.215915330011769
900.78	1.2158810592832274
900.8	1.215846789405508
900.82	1.2158125203785999
900.84	1.2157782522024903
900.86	1.2157439848771672
900.88	1.215709718402618
900.9	1.2156754527788316
900.92	1.2156411880057953
900.94	1.2156069240834975
900.96	1.2155726610119255
900.98	1.2155383987910682
901.0	1.2155041374209128
901.02	1.2154698769014478
901.04	1.21543561723266
901.06	1.2154013584145384
901.08	1.215367100447071
901.1	1.215332843330245
901.12	1.215298587064049
901.14	1.215264331648471
901.16	1.2152300770834976
901.18	1.2151958233691185
901.2	1.2151615705053205
901.22	1.2151273184920925
901.24	1.2150930673294218
901.26	1.2150588170172962
901.28	1.2150245675557034
901.3	1.2149903189446327
901.32	1.2149560711840708
901.34	1.2149218242740056
901.36	1.214887578214426
901.38	1.214853333005319
901.4	1.2148190886466732
901.42	1.214784845138476
901.44	1.2147506024807155
901.46	1.21471636067338
901.48	1.214682119716457
901.5	1.2146478796099351
901.52	1.2146136403538006
901.54	1.2145794019480436
901.56	1.2145451643926506
901.58	1.21451092768761
901.6	1.21447669183291
901.62	1.2144424568285384
901.64	1.2144082226744823
901.66	1.2143739893707308
901.68	1.2143397569172711
901.7	1.214305525314091
901.72	1.21427129456118
901.74	1.2142370646585239
901.76	1.2142028356061125
901.78	1.2141686074039322
901.8	1.214134380051972
901.82	1.214100153550219
901.84	1.2140659278986619
901.86	1.2140317030972883
901.88	1.2139974791460861
901.9	1.2139632560450433
901.92	1.213929033794148
901.94	1.2138948123933881
901.96	1.213860591842751
901.98	1.2138263721422258
902.0	1.213792153291799
902.02	1.2137579352914594
902.04	1.2137237181411948
902.06	1.2136895018409932
902.08	1.213655286390843
902.1	1.213621071790731
902.12	1.213586858040646
902.14	1.2135526451405756
902.16	1.2135184330905078
902.18	1.2134842218904305
902.2	1.2134500115403322
902.22	1.2134158020401995
902.24	1.213381593390022
902.26	1.2133473855897863
902.28	1.2133131786394813
902.3	1.2132789725390942
902.32	1.2132447672886135
902.34	1.2132105628880268
902.36	1.2131763593373224
902.38	1.2131421566364877
902.4	1.213107954785511
902.42	1.2130737537843803
902.44	1.2130395536330831
902.46	1.2130053543316082
902.48	1.2129711558799423
902.5	1.2129369582780742
902.52	1.2129027615259922
902.54	1.2128685656236828
902.56	1.2128343705711355
902.58	1.2128001763683376
902.6	1.2127659830152768
902.62	1.2127317905119415
902.64	1.212697598858319
902.66	1.2126634080543979
902.68	1.212629218100166
902.7	1.2125950289956113
902.72	1.2125608407407211
902.74	1.212526653335484
902.76	1.2124924667798878
902.78	1.2124582810739202
902.8	1.2124240962175696
902.82	1.2123899122108237
902.84	1.2123557290536702
902.86	1.2123215467460973
902.88	1.212287365288093
902.9	1.2122531846796452
902.92	1.2122190049207413
902.94	1.2121848260113701
902.96	1.2121506479515192
902.98	1.2121164707411767
903.0	1.2120822943803298
903.02	1.2120481188689674
903.04	1.2120139442070765
903.06	1.211979770394646
903.08	1.2119455974316635
903.1	1.2119114253181165
903.12	1.2118772540539933
903.14	1.2118430836392822
903.16	1.2118089140739705
903.18	1.2117747453580465
903.2	1.2117405774914978
903.22	1.2117064104743125
903.24	1.2116722443064791
903.26	1.2116380789879853
903.28	1.2116039145188175
903.3	1.211569750898966
903.32	1.2115355881284176
903.34	1.2115014262071602
903.36	1.2114672651351817
903.38	1.21143310491247
903.4	1.211398945539014
903.42	1.2113647870148003
903.44	1.2113306293398178
903.46	1.2112964725140538
903.48	1.2112623165374967
903.5	1.2112281614101341
903.52	1.2111940071319542
903.54	1.2111598537029444
903.56	1.2111257011230938
903.58	1.2110915493923893
903.6	1.2110573985108188
903.62	1.211023248478371
903.64	1.2109890992950332
903.66	1.2109549509607938
903.68	1.2109208034756402
903.7	1.210886656839561
903.72	1.2108525110525437
903.74	1.210818366114576
903.76	1.2107842220256464
903.78	1.2107500787857428
903.8	1.2107159363948528
903.82	1.2106817948529642
903.84	1.2106476541600657
903.86	1.2106135143161445
903.88	1.2105793753211893
903.9	1.2105452371751872
903.92	1.2105110998781263
903.94	1.2104769634299952
903.96	1.2104428278307808
903.98	1.210408693080472
904.0	1.2103745591790562
904.02	1.2103404261265218
904.04	1.210306293922856
904.06	1.2102721625680473
904.08	1.2102380320620838
904.1	1.2102039024049527
904.12	1.210169773596643
904.14	1.2101356456371415
904.16	1.2101015185264368
904.18	1.2100673922645169
904.2	1.2100332668513696
904.22	1.2099991422869827
904.24	1.209965018571344
904.26	1.2099308957044421
904.28	1.209896773686264
904.3	1.2098626525167988
904.32	1.2098285321960331
904.34	1.209794412723956
904.36	1.2097602941005547
904.38	1.209726176325818
904.4	1.209692059399733
904.42	1.2096579433222876
904.44	1.2096238280934706
904.46	1.209589713713269
904.48	1.2095556001816707
904.5	1.209521487498665
904.52	1.2094873756642381
904.54	1.2094532646783793
904.56	1.209419154541076
904.58	1.2093850452523156
904.6	1.209350936812087
904.62	1.2093168292203775
904.64	1.2092827224771754
904.66	1.2092486165824687
904.68	1.2092145115362447
904.7	1.2091804073384922
904.72	1.209146303989198
904.74	1.2091122014883517
904.76	1.2090780998359396
904.78	1.2090439990319508
904.8	1.2090098990763722
904.82	1.2089757999691926
904.84	1.2089417017103998
904.86	1.2089076042999813
904.88	1.2088735077379258
904.9	1.2088394120242207
904.92	1.2088053171588533
904.94	1.2087712231418126
904.96	1.208737129973087
904.98	1.2087030376526624
905.0	1.208668946180529
905.02	1.2086348555566733
905.04	1.2086007657810836
905.06	1.2085666768537482
905.08	1.2085325887746539
905.1	1.2084985015437906
905.12	1.2084644151611448
905.14	1.208430329626704
905.16	1.2083962449404575
905.18	1.208362161102393
905.2	1.2083280781124974
905.22	1.20829399597076
905.24	1.2082599146771675
905.26	1.2082258342317085
905.28	1.208191754634371
905.3	1.2081576758851427
905.32	1.2081235979840117
905.34	1.2080895209309657
905.36	1.208055444725993
905.38	1.208021369369081
905.4	1.2079872948602184
905.42	1.2079532211993924
905.44	1.2079191483865914
905.46	1.2078850764218032
905.48	1.207851005305016
905.5	1.2078169350362173
905.52	1.2077828656153953
905.54	1.2077487970425376
905.56	1.2077147293176322
905.58	1.2076806624406682
905.6	1.2076465964116319
905.62	1.2076125312305122
905.64	1.2075784668972966
905.66	1.2075444034119733
905.68	1.2075103407745302
905.7	1.207476278984955
905.72	1.2074422180432358
905.74	1.2074081579493605
905.76	1.2073740987033177
905.78	1.207340040305094
905.8	1.2073059827546788
905.82	1.2072719260520592
905.84	1.2072378701972228
905.86	1.2072038151901583
905.88	1.2071697610308532
905.9	1.207135707719296
905.92	1.2071016552554736
905.94	1.207067603639375
905.96	1.2070335528709877
905.98	1.2069995029502998
906.0	1.206965453877299
906.02	1.2069314056519729
906.04	1.20689735827431
906.06	1.2068633117442986
906.08	1.2068292660619264
906.1	1.2067952212271802
906.12	1.2067611772400493
906.14	1.2067271341005215
906.16	1.2066930918085836
906.18	1.206659050364225
906.2	1.206625009767433
906.22	1.2065909700181954
906.24	1.2065569311165003
906.26	1.2065228930623353
906.28	1.2064888558556892
906.3	1.2064548194965492
906.32	1.2064207839849033
906.34	1.2063867493207396
906.36	1.2063527155040463
906.38	1.206318682534811
906.4	1.2062846504130216
906.42	1.2062506191386662
906.44	1.2062165887117324
906.46	1.2061825591322084
906.48	1.2061485304000825
906.5	1.2061145025153426
906.52	1.2060804754779757
906.54	1.2060464492879703
906.56	1.206012423945315
906.58	1.205978399449997
906.6	1.2059443758020048
906.62	1.205910353001325
906.64	1.2058763310479474
906.66	1.2058423099418585
906.68	1.205808289683047
906.7	1.2057742702715006
906.72	1.205740251707207
906.74	1.2057062339901548
906.76	1.2056722171203316
906.78	1.2056382010977245
906.8	1.205604185922323
906.82	1.205570171594114
906.84	1.2055361581130855
906.86	1.2055021454792256
906.88	1.2054681336925226
906.9	1.205434122752964
906.92	1.205400112660538
906.94	1.205366103415232
906.96	1.2053320950170348
906.98	1.2052980874659338
907.0	1.2052640807619166
907.02	1.2052300749049718
907.04	1.2051960698950872
907.06	1.2051620657322506
907.08	1.20512806241645
907.1	1.2050940599476732
907.12	1.2050600583259086
907.14	1.2050260575511433
907.16	1.2049920576233661
907.18	1.2049580585425645
907.2	1.2049240603087263
907.22	1.2048900629218402
907.24	1.2048560663818932
907.26	1.2048220706888735
907.28	1.2047880758427696
907.3	1.2047540818435685
907.32	1.2047200886912595
907.34	1.204686096385829
907.36	1.204652104927266
907.38	1.2046181143155577
