wav	int
900.0	1.2359253642238524
900.02	1.2358903189193622
900.04	1.2358552744859201
900.06	1.235820230923514
900.08	1.2357851882321311
900.1	1.2357501464117595
900.12	1.2357151054623872
900.14	1.2356800653840008
900.16	1.235645026176589
900.18	1.2356099878401392
900.2	1.2355749503746396
900.22	1.2355399137800769
900.24	1.2355048780564393
900.26	1.2354698432037148
900.28	1.2354348092218908
900.3	1.2353997761109552
900.32	1.235364743870895
900.34	1.2353297125016987
900.36	1.2352946820033541
900.38	1.235259652375848
900.4	1.2352246236191686
900.42	1.2351895957333043
900.44	1.235154568718242
900.46	1.2351195425739694
900.48	1.2350845173004747
900.5	1.2350494928977447
900.52	1.2350144693657683
900.54	1.2349794467045323
900.56	1.234944424914025
900.58	1.2349094039942334
900.6	1.2348743839451457
900.62	1.2348393647667497
900.64	1.234804346459033
900.66	1.2347693290219832
900.68	1.2347343124555878
900.7	1.234699296759835
900.72	1.234664281934712
900.74	1.2346292679802067
900.76	1.2345942548963071
900.78	1.2345592426830008
900.8	1.2345242313402747
900.82	1.234489220868118
900.84	1.234454211266517
900.86	1.2344192025354606
900.88	1.2343841946749354
900.9	1.2343491876849297
900.92	1.234314181565431
900.94	1.2342791763164274
900.96	1.2342441719379063
900.98	1.2342091684298548
901.0	1.2341741657922616
901.02	1.2341391640251143
901.04	1.2341041631284002
901.06	1.2340691631021072
901.08	1.2340341639462227
901.1	1.2339991656607345
901.12	1.2339641682456308
901.14	1.2339291717008989
901.16	1.2338941760265263
901.18	1.2338591812225015
901.2	1.2338241872888112
901.22	1.2337891942254435
901.24	1.2337542020323866
901.26	1.2337192107096273
901.28	1.2336842202571543
901.3	1.2336492306749545
901.32	1.233614241963016
901.34	1.2335792541213264
901.36	1.2335442671498733
901.38	1.2335092810486448
901.4	1.233474295817628
901.42	1.233439311456811
901.44	1.2334043279661813
901.46	1.233369345345727
901.48	1.2333343635954357
901.5	1.233299382715295
901.52	1.233264402705292
901.54	1.233229423565415
901.56	1.2331944452956523
901.58	1.2331594678959903
901.6	1.2331244913664177
901.62	1.233089515706922
901.64	1.2330545409174904
901.66	1.2330195669981114
901.68	1.232984593948772
901.7	1.2329496217694602
901.72	1.2329146504601636
901.74	1.2328796800208701
901.76	1.2328447104515676
901.78	1.2328097417522432
901.8	1.2327747739228851
901.82	1.2327398069634807
901.84	1.2327048408740182
901.86	1.2326698756544845
901.88	1.2326349113048678
901.9	1.2325999478251557
901.92	1.2325649852153362
901.94	1.2325300234753969
901.96	1.232495062605325
901.98	1.2324601026051083
902.0	1.2324251434747355
902.02	1.2323901852141934
902.04	1.2323552278234695
902.06	1.2323202713025518
902.08	1.2322853156514284
902.1	1.232250360870087
902.12	1.2322154069585143
902.14	1.2321804539166994
902.16	1.232145501744629
902.18	1.232110550442291
902.2	1.2320756000096735
902.22	1.2320406504467638
902.24	1.2320057017535495
