wav	int
900.0	1.2028587039923841
900.02	1.2028250509689837
900.04	1.2027913987735959
900.06	1.20275774740621
900.08	1.2027240968668145
900.1	1.2026904471553967
900.12	1.2026567982719458
900.14	1.20262315021645
900.16	1.2025895029888978
900.18	1.2025558565892767
900.2	1.202522211017576
900.22	1.2024885662737836
900.24	1.2024549223578875
900.26	1.2024212792698772
900.28	1.2023876370097404
900.3	1.2023539955774647
900.32	1.2023203549730395
900.34	1.2022867151964522
900.36	1.2022530762476922
900.38	1.2022194381267473
900.4	1.2021858008336053
900.42	1.2021521643682556
900.44	1.202118528730686
900.46	1.2020848939208848
900.48	1.2020512599388404
900.5	1.2020176267845408
900.52	1.2019839944579753
900.54	1.201950362959131
900.56	1.2019167322879971
900.58	1.201883102444562
900.6	1.2018494734288134
900.62	1.20181584524074
900.64	1.2017822178803304
900.66	1.2017485913475718
900.68	1.2017149656424548
900.7	1.2016813407649654
900.72	1.2016477167150934
900.74	1.201614093492826
900.76	1.2015804710981524
900.78	1.201546849531061
900.8	1.2015132287915395
900.82	1.2014796088795772
900.84	1.2014459897951613
900.86	1.2014123715382812
900.88	1.2013787541089238
900.9	1.201345137507079
900.92	1.2013115217327341
900.94	1.2012779067858785
900.96	1.201244292666499
900.98	1.2012106793745854
901.0	1.2011770669101252
901.02	1.2011434552731073
901.04	1.2011098444635195
901.06	1.2010762344813501
901.08	1.201042625326588
901.1	1.2010090169992218
901.12	1.2009754094992384
901.14	1.2009418028266277
901.16	1.2009081969813766
901.18	1.200874591963475
901.2	1.20084098777291
901.22	1.2008073844096705
901.24	1.200773781873745
901.26	1.2007401801651212
901.28	1.2007065792837879
901.3	1.2006729792297335
901.32	1.200639380002946
901.34	1.2006057816034144
901.36	1.200572184031126
901.38	1.20053858728607
901.4	1.2005049913682346
901.42	1.2004713962776081
901.44	1.200437802014178
901.46	1.200404208577934
901.48	1.2003706159688634
901.5	1.2003370241869555
901.52	1.2003034332321978
901.54	1.200269843104579
901.56	1.2002362538040874
901.58	1.2002026653307114
901.6	1.2001690776844391
901.62	1.2001354908652593
901.64	1.2001019048731594
901.66	1.200068319708129
901.68	1.2000347353701555
901.7	1.2000011518592275
